ClaimID,TransID,VisitorID,EntryID,CampID,EntryDate,PayorType,AmountWaived,Verified_SA_ID,InsertDate
CLM-189870,TRX-7337233,VID-26342,ENT-46275,KNP-MOP,2024-03-22,SANParks_Subsidy,389.51,8804169140210,2024-03-22 19:00:00
CLM-109968,TRX-2024357,VID-44875,ENT-10947,KNP-TSE,2025-11-19,SANParks_Subsidy,702.45,7102079763319,2025-11-19 07:00:00
CLM-732275,TRX-9725395,VID-44843,ENT-73691,KNP-LET,2024-01-08,SANParks_Subsidy,679.84,8907117220742,2024-01-09 01:00:00
CLM-430536,TRX-5019771,VID-57344,ENT-97173,KNP-CRO,2025-11-29,SANParks_Subsidy,414.9,7106286540763,2025-11-29 22:00:00
CLM-579114,TRX-7741225,VID-28201,ENT-13365,KNP-TSE,2024-04-12,SANParks_Subsidy,236.03,8605235169769,2024-04-12 01:00:00
CLM-748388,TRX-8972523,VID-77490,ENT-64149,KNP-SKU,2025-01-12,SANParks_Subsidy,152.19,9006017043247,2025-01-13 05:00:00
CLM-441337,TRX-8454220,VID-40612,ENT-89529,KNP-LET,2024-02-16,SANParks_Subsidy,430.12,8902128179243,2024-02-18 00:00:00
CLM-998734,TRX-2685367,VID-60444,ENT-48517,KNP-TSE,2025-05-02,SANParks_Subsidy,286.55,7409199466397,2025-05-03 19:00:00
CLM-622112,TRX-2461125,VID-49498,ENT-98219,KNP-SHI,2024-02-02,SANParks_Subsidy,841.05,8403152940765,2024-02-02 09:00:00
CLM-666931,TRX-5041658,VID-41897,ENT-37740,KNP-SAT,2025-05-08,SANParks_Subsidy,677.28,9112032769487,2025-05-09 19:00:00
CLM-130641,TRX-3688301,VID-52795,ENT-60264,KNP-PRE,2025-03-21,SANParks_Subsidy,304.26,7811163065243,2025-03-22 22:00:00
CLM-660509,TRX-9253698,VID-21854,ENT-53620,KNP-SKU,2025-11-12,SANParks_Subsidy,802.25,9410036758373,2025-11-12 09:00:00
CLM-879058,TRX-7403032,VID-95710,ENT-94161,KNP-SHI,2025-01-21,SANParks_Subsidy,826.37,8304085346875,2025-01-22 22:00:00
CLM-191939,TRX-2868688,VID-21683,ENT-54595,KNP-TSE,2024-04-28,SANParks_Subsidy,806.05,9302197169603,2024-04-28 19:00:00
CLM-498663,TRX-1028160,VID-50737,ENT-18111,KNP-TSE,2024-05-10,SANParks_Subsidy,524.92,9707146362719,2024-05-10 21:00:00
CLM-935259,TRX-3119085,VID-78124,ENT-96998,KNP-TSE,2025-01-08,SANParks_Subsidy,563.54,7307018727632,2025-01-09 20:00:00
CLM-955793,TRX-5979872,VID-38692,ENT-75514,KNP-LET,2024-11-19,SANParks_Subsidy,253.2,7903241576194,2024-11-19 10:00:00
CLM-423896,TRX-9428504,VID-26182,ENT-45841,KNP-TSE,2025-09-05,SANParks_Subsidy,484.8,9604165890476,2025-09-05 21:00:00
CLM-949566,TRX-6589238,VID-30014,ENT-37605,KNP-SKU,2025-01-20,SANParks_Subsidy,640.29,7103289178970,2025-01-20 04:00:00
CLM-954602,TRX-3670819,VID-12826,ENT-81819,KNP-CRO,2025-02-05,SANParks_Subsidy,386.19,9108127565976,2025-02-05 20:00:00
CLM-653485,TRX-5748621,VID-47010,ENT-35571,KNP-SHI,2025-02-04,SANParks_Subsidy,425.64,7406251908038,2025-02-04 05:00:00
CLM-786433,TRX-3746337,VID-85649,ENT-28030,KNP-LET,2024-11-07,SANParks_Subsidy,637.17,7903074659722,2024-11-08 06:00:00
CLM-782872,TRX-1153218,VID-57477,ENT-85455,KNP-MOP,2024-07-19,SANParks_Subsidy,624.82,9703138165734,2024-07-21 00:00:00
CLM-159067,TRX-2611413,VID-56607,ENT-72111,KNP-SAT,2025-11-26,SANParks_Subsidy,811.54,7309216678849,2025-11-26 11:00:00
CLM-255785,TRX-7777894,VID-42112,ENT-14455,KNP-MOP,2025-08-30,SANParks_Subsidy,318.6,8505233893851,2025-08-31 04:00:00
CLM-493605,TRX-2503425,VID-70774,ENT-95237,KNP-CRO,2025-10-30,SANParks_Subsidy,342.65,9008121194656,2025-11-01 00:00:00
CLM-186651,TRX-3047685,VID-74122,ENT-94070,KNP-SHI,2024-05-02,SANParks_Subsidy,307.45,8810199044647,2024-05-02 08:00:00
CLM-881565,TRX-2586340,VID-87709,ENT-33736,KNP-CRO,2024-10-07,SANParks_Subsidy,488.93,9012146005706,2024-10-08 21:00:00
CLM-204271,TRX-6456436,VID-18322,ENT-80452,KNP-SAT,2025-08-08,SANParks_Subsidy,433.73,9201139999580,2025-08-08 09:00:00
CLM-167037,TRX-9705716,VID-86640,ENT-80645,KNP-MOP,2025-06-26,SANParks_Subsidy,677.46,7611044031041,2025-06-27 08:00:00
CLM-288678,TRX-1089321,VID-82708,ENT-68619,KNP-BER,2025-09-05,SANParks_Subsidy,236.13,7410073704659,2025-09-06 21:00:00
CLM-369232,TRX-1587291,VID-21090,ENT-26346,KNP-SHI,2024-03-30,SANParks_Subsidy,359.0,8703141001435,2024-03-31 12:00:00
CLM-148408,TRX-9714808,VID-48456,ENT-96397,KNP-SHI,2024-09-11,SANParks_Subsidy,461.44,8808236250195,2024-09-11 20:00:00
CLM-735617,TRX-9566284,VID-37504,ENT-22977,KNP-PUN,2025-06-19,SANParks_Subsidy,315.97,7603104610673,2025-06-19 23:00:00
CLM-678888,TRX-4624549,VID-87566,ENT-57063,KNP-PRE,2024-05-17,SANParks_Subsidy,239.94,8907035277642,2024-05-18 15:00:00
CLM-781332,TRX-3740044,VID-62436,ENT-69777,KNP-MOP,2024-09-23,SANParks_Subsidy,811.32,9107233403234,2024-09-24 01:00:00
CLM-173985,TRX-5519776,VID-92984,ENT-94616,KNP-SKU,2025-07-02,SANParks_Subsidy,650.11,8811219580328,2025-07-02 14:00:00
CLM-540073,TRX-3575158,VID-51465,ENT-66836,KNP-CRO,2025-09-11,SANParks_Subsidy,168.14,8904035531949,2025-09-11 11:00:00
CLM-215333,TRX-7824657,VID-18645,ENT-53169,KNP-MOP,2024-05-07,SANParks_Subsidy,403.97,8005054787716,2024-05-08 11:00:00
CLM-202704,TRX-7327627,VID-39127,ENT-59628,KNP-MOP,2024-10-07,SANParks_Subsidy,697.91,7303176143048,2024-10-07 01:00:00
CLM-200181,TRX-9874478,VID-55731,ENT-84993,KNP-PRE,2025-08-25,SANParks_Subsidy,536.08,8902023864666,2025-08-26 08:00:00
CLM-289448,TRX-6791040,VID-98842,ENT-79688,KNP-SHI,2024-11-21,SANParks_Subsidy,566.23,9707163140306,2024-11-22 01:00:00
CLM-820013,TRX-9616197,VID-30380,ENT-96188,KNP-SAT,2024-09-22,SANParks_Subsidy,249.87,8812091886921,2024-09-22 01:00:00
CLM-841870,TRX-5179399,VID-98895,ENT-89783,KNP-CRO,2025-10-16,SANParks_Subsidy,644.75,7508128862907,2025-10-17 00:00:00
CLM-389221,TRX-8176707,VID-78235,ENT-39984,KNP-PRE,2025-05-29,SANParks_Subsidy,594.94,7205146246854,2025-05-29 19:00:00
CLM-183335,TRX-2286698,VID-41462,ENT-22272,KNP-SAT,2024-04-02,SANParks_Subsidy,552.72,7212109268659,2024-04-03 17:00:00
CLM-809920,TRX-9534273,VID-27881,ENT-72869,KNP-LET,2024-01-11,SANParks_Subsidy,510.51,9109233091977,2024-01-12 04:00:00
CLM-746223,TRX-4190758,VID-10955,ENT-65702,KNP-SHI,2025-02-19,SANParks_Subsidy,674.77,7712229860239,2025-02-19 01:00:00
CLM-144413,TRX-8527132,VID-32089,ENT-98410,KNP-SHI,2025-12-01,SANParks_Subsidy,782.66,7502123236718,2025-12-02 15:00:00
CLM-153379,TRX-8092102,VID-74947,ENT-59688,KNP-SAT,2025-06-10,SANParks_Subsidy,411.3,7306225190365,2025-06-10 23:00:00
CLM-404154,TRX-6019373,VID-73324,ENT-48475,KNP-PRE,2025-07-06,SANParks_Subsidy,299.15,9311197603872,2025-07-06 08:00:00
CLM-774206,TRX-9649141,VID-14643,ENT-70693,KNP-TSE,2024-08-10,SANParks_Subsidy,743.85,7106018723456,2024-08-10 20:00:00
CLM-471083,TRX-2797914,VID-10675,ENT-55838,KNP-SAT,2024-12-02,SANParks_Subsidy,431.45,7002149255164,2024-12-02 20:00:00
CLM-654797,TRX-9628834,VID-30147,ENT-63833,KNP-MOP,2024-07-21,SANParks_Subsidy,789.18,7003255196564,2024-07-21 06:00:00
CLM-514563,TRX-7279870,VID-49227,ENT-57775,KNP-CRO,2024-08-19,SANParks_Subsidy,774.54,8705048358018,2024-08-20 07:00:00
CLM-269695,TRX-3346703,VID-56365,ENT-66880,KNP-PUN,2025-11-03,SANParks_Subsidy,401.47,9712072856661,2025-11-04 05:00:00
CLM-142211,TRX-3242783,VID-61713,ENT-65188,KNP-BER,2024-07-13,SANParks_Subsidy,780.7,7511079041235,2024-07-13 19:00:00
CLM-224562,TRX-8064807,VID-74103,ENT-82105,KNP-LET,2025-11-12,SANParks_Subsidy,709.87,9203117708806,2025-11-12 18:00:00
CLM-877931,TRX-7523795,VID-27225,ENT-24382,KNP-MOP,2025-05-28,SANParks_Subsidy,704.9,7403129388623,2025-05-29 23:00:00
CLM-347993,TRX-1873083,VID-98907,ENT-54845,KNP-CRO,2024-01-14,SANParks_Subsidy,833.51,9301149056301,2024-01-15 20:00:00
CLM-609533,TRX-2386047,VID-66223,ENT-42472,KNP-TSE,2024-10-23,SANParks_Subsidy,256.75,8603085716726,2024-10-23 19:00:00
CLM-835005,TRX-5149917,VID-97337,ENT-66250,KNP-SKU,2024-04-27,SANParks_Subsidy,481.72,9502239427765,2024-04-27 17:00:00
CLM-297833,TRX-3495209,VID-40065,ENT-25789,KNP-SAT,2025-09-17,SANParks_Subsidy,430.9,7804058152177,2025-09-17 12:00:00
CLM-309341,TRX-2525643,VID-16678,ENT-59853,KNP-CRO,2024-01-19,SANParks_Subsidy,517.48,9211084720771,2024-01-20 16:00:00
CLM-602472,TRX-2029277,VID-76828,ENT-65977,KNP-PUN,2024-12-10,SANParks_Subsidy,363.0,7806096889214,2024-12-11 04:00:00
CLM-435377,TRX-1797863,VID-33822,ENT-15359,KNP-PUN,2025-03-04,SANParks_Subsidy,186.49,9306075786824,2025-03-04 16:00:00
CLM-735984,TRX-2690500,VID-66479,ENT-34227,KNP-PRE,2025-04-28,SANParks_Subsidy,813.83,8106102871139,2025-04-28 18:00:00
CLM-114325,TRX-3186206,VID-53412,ENT-57260,KNP-BER,2024-04-09,SANParks_Subsidy,670.05,8809207234284,2024-04-10 19:00:00
CLM-389351,TRX-4523774,VID-86588,ENT-60338,KNP-MOP,2024-08-31,SANParks_Subsidy,771.04,7411243019210,2024-09-01 18:00:00
CLM-786141,TRX-4194945,VID-35287,ENT-68427,KNP-MOP,2024-02-12,SANParks_Subsidy,202.42,8710116057934,2024-02-13 14:00:00
CLM-659475,TRX-3578194,VID-15742,ENT-26755,KNP-SKU,2025-04-30,SANParks_Subsidy,442.75,9205256827390,2025-04-30 13:00:00
CLM-760460,TRX-2970130,VID-67163,ENT-18874,KNP-LET,2025-01-09,SANParks_Subsidy,443.3,9909261366999,2025-01-10 05:00:00
CLM-387465,TRX-3163157,VID-47965,ENT-15956,KNP-TSE,2024-06-19,SANParks_Subsidy,192.56,9204247668839,2024-06-20 15:00:00
CLM-658335,TRX-9614893,VID-19828,ENT-31694,KNP-LET,2025-05-21,SANParks_Subsidy,675.51,8209257547256,2025-05-22 20:00:00
CLM-384682,TRX-4471618,VID-34125,ENT-10471,KNP-SAT,2025-02-14,SANParks_Subsidy,550.33,8812019603283,2025-02-15 15:00:00
CLM-842133,TRX-9809266,VID-43925,ENT-49768,KNP-SKU,2025-04-11,SANParks_Subsidy,357.45,7809043870734,2025-04-12 09:00:00
CLM-659484,TRX-4996614,VID-48252,ENT-15123,KNP-SAT,2024-08-17,SANParks_Subsidy,809.43,7803091864361,2024-08-17 03:00:00
CLM-963408,TRX-4522752,VID-80070,ENT-25228,KNP-PUN,2025-10-19,SANParks_Subsidy,604.05,9010126445244,2025-10-19 16:00:00
CLM-675956,TRX-5429825,VID-27512,ENT-63522,KNP-TSE,2024-03-26,SANParks_Subsidy,356.43,7111271174620,2024-03-27 22:00:00
CLM-865960,TRX-5692416,VID-33165,ENT-43552,KNP-PUN,2024-12-30,SANParks_Subsidy,526.17,9710047408577,2024-12-30 15:00:00
CLM-756649,TRX-4458774,VID-67958,ENT-38919,KNP-BER,2025-10-31,SANParks_Subsidy,338.16,8811267634775,2025-10-31 17:00:00
CLM-342979,TRX-8279693,VID-58318,ENT-29442,KNP-LET,2024-06-08,SANParks_Subsidy,215.58,7508063954644,2024-06-09 05:00:00
CLM-614345,TRX-4026721,VID-94877,ENT-46968,KNP-PUN,2024-07-12,SANParks_Subsidy,367.11,9803277613533,2024-07-13 13:00:00
CLM-172827,TRX-3407905,VID-19443,ENT-65888,KNP-SKU,2025-09-14,SANParks_Subsidy,468.52,9007049837877,2025-09-14 13:00:00
CLM-886897,TRX-1197778,VID-89074,ENT-23071,KNP-CRO,2024-05-20,SANParks_Subsidy,418.79,7301251733836,2024-05-21 23:00:00
CLM-907526,TRX-2402500,VID-45082,ENT-28695,KNP-TSE,2024-05-15,SANParks_Subsidy,159.45,7002186677240,2024-05-15 16:00:00
CLM-245993,TRX-9060201,VID-83774,ENT-68238,KNP-SAT,2024-03-28,SANParks_Subsidy,365.17,8503081937435,2024-03-28 13:00:00
CLM-380448,TRX-3064864,VID-12779,ENT-15836,KNP-MOP,2025-07-10,SANParks_Subsidy,531.25,7309277967320,2025-07-11 21:00:00
CLM-335208,TRX-1402667,VID-39710,ENT-65985,KNP-CRO,2024-05-25,SANParks_Subsidy,253.16,9005087454929,2024-05-25 01:00:00
CLM-277795,TRX-2847769,VID-39428,ENT-23334,KNP-PRE,2024-04-25,SANParks_Subsidy,400.12,8906047048077,2024-04-26 08:00:00
CLM-733870,TRX-3535087,VID-33339,ENT-66181,KNP-SHI,2024-03-27,SANParks_Subsidy,384.39,7511143520273,2024-03-27 03:00:00
CLM-416212,TRX-5815154,VID-55663,ENT-23621,KNP-PRE,2025-11-14,SANParks_Subsidy,791.36,9106092281267,2025-11-15 20:00:00
CLM-915565,TRX-3459356,VID-51976,ENT-29369,KNP-CRO,2024-01-03,SANParks_Subsidy,462.69,9508272129335,2024-01-03 10:00:00
CLM-548217,TRX-5672054,VID-28961,ENT-21855,KNP-BER,2024-04-25,SANParks_Subsidy,846.34,7507126357229,2024-04-26 13:00:00
CLM-604667,TRX-7944833,VID-88871,ENT-93440,KNP-BER,2025-05-21,SANParks_Subsidy,246.75,9004138023943,2025-05-22 04:00:00
CLM-664917,TRX-9955185,VID-74566,ENT-79792,KNP-SHI,2025-07-16,SANParks_Subsidy,724.98,8202198077313,2025-07-17 08:00:00
